연도,노선,동물종류,건수
2016,광주대구선,멧돼지,1
2016,청주상주선,고라니,1
2016,당진대전선,고라니,1
2016,영동선,고라니,1
2016,중앙선,고라니,3
2016,경부선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,2
2016,제2중부선,고라니,1
2016,중앙선,고라니,2
2016,동해선,고라니,1
2016,호남선의 지선,고라니,1
2016,경부선,고라니,1
2016,경부선,너구리,1
2016,순천완주선,고라니,1
2016,당진대전선,고라니,3
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,서해안선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,경부선,고라니,2
2016,당진대전선,고라니,2
2016,중앙선,고라니,3
2016,동해선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,영동선,고라니,1
2016,중앙선,고라니,1
2016,경부선,고라니,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,2
2016,동해선,고라니,1
2016,서천공주선,고라니,1
2016,청주상주선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,2
2016,영동선,고라니,1
2016,중앙선,고라니,2
2016,서천공주선,고라니,1
2016,경부선,고라니,2
2016,서해안선,고라니,3
2016,당진대전선,고라니,3
2016,중앙선,고라니,2
2016,서천공주선,고라니,1
2016,순천완주선,오소리,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,2
2016,중앙선,고라니,3
2016,동해선,고라니,1
2016,서천공주선,고라니,2
2016,서천공주선,고라니,1
2016,서천공주선,고라니,1
2016,경부선,고라니,2
2016,경부선,멧돼지,1
2016,순천완주선,노루,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,서천공주선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,광주대구선,고라니,1
2016,통영대전선/중부선,고라니,2
2016,중앙선,고라니,4
2016,중앙선,노루,1
2016,서천공주선,고라니,1
2016,남해선(영암순천),고라니,1
2016,당진대전선,고라니,1
2016,광주대구선,고라니,1
2016,동해선,고라니,1
2016,호남선의 지선,고라니,1
2016,영동선,고라니,1
2016,동해선,고라니,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중부내륙선,멧돼지,1
2016,영동선,고라니,1
2016,부산포항선,고라니,1
2016,남해제1지선,고라니,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,2
2016,익산장수선,고라니,1
2016,중앙선,고라니,1
2016,서천공주선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,멧토끼,1
2016,중앙선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,순천완주선,고라니,1
2016,중앙선,고라니,1
2016,중부내륙선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,서천공주선,고라니,1
2016,당진대전선,고라니,1
2016,당진대전선,멧돼지,1
2016,중앙선,고라니,1
2016,경부선,고라니,1
2016,남해선(순천부산),고라니,1
2016,중앙선,고라니,2
2016,호남선의 지선,고라니,2
2016,영동선,고라니,1
2016,중앙선,고라니,2
2016,경부선,고라니,1
2016,당진대전선,고라니,1
2016,경부선,고라니,2
2016,중앙선,고라니,1
2016,서천공주선,고라니,1
2016,서천공주선,고라니,1
2016,대구포항선,고라니,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,2
2016,서천공주선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,중앙선,고라니,2
2016,동해선,고라니,1
2016,평택제천선,고라니,1
2016,중앙선,고라니,1
2016,호남선의 지선,고라니,1
2016,서천공주선,고라니,1
2016,당진대전선,고라니,1
2016,호남선의 지선,고라니,1
2016,당진대전선,고라니,1
2016,당진대전선,고라니,1
2016,영동선,멧돼지,1
2016,당진대전선,고라니,2
2016,논산천안선/호남선,멧돼지,1
2016,통영대전선/중부선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,2
2016,중앙선,고라니,3
2016,통영대전선/중부선,고라니,1
2016,당진대전선,너구리,1
2016,중부내륙선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,2
2016,동해선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,중앙선,고라니,2
2016,당진대전선,너구리,1
2016,당진대전선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,너구리,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,평택제천선,고라니,1
2016,호남선의 지선,고라니,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,2
2016,중앙선,멧돼지,1
2016,통영대전선/중부선,너구리,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,당진대전선,고라니,1
2016,영동선,고라니,1
2016,중앙선,고라니,1
2016,동해선,고라니,1
2016,당진대전선,고라니,1
2016,서천공주선,고라니,1
2016,당진대전선,고라니,1
2016,당진대전선,고라니,2
2016,영동선,고라니,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,3
2016,중앙선,고라니,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,영동선,고라니,1
2016,중앙선,너구리,1
2016,중앙선,고라니,2
2016,중부내륙선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,평택제천선,고라니,1
2016,중부내륙선,고라니,1
2016,중앙선,고라니,1
2016,중부내륙선의 지선,고라니,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,당진대전선,고라니,1
2016,중앙선,개,1
2016,남해제1지선,멧돼지,1
2016,중앙선,고라니,1
2016,익산장수선,노루,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,익산장수선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,통영대전선/중부선,족제비,1
2016,영동선,노루,1
2016,호남선의 지선,고라니,1
2016,순천완주선,고라니,1
2016,영동선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,호남선의 지선,고라니,1
2016,서천공주선,고라니,1
2016,익산장수선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,고양이,1
2016,당진대전선,너구리,1
2016,남해선(순천부산),고라니,1
2016,당진대전선,고라니,2
2016,중앙선,멧돼지,1
2016,서천공주선,고라니,1
2016,당진대전선,고라니,1
2016,서해안선,고라니,1
2016,당진대전선,고라니,1
2016,순천완주선,너구리,1
2016,평택제천선,고라니,1
2016,중앙선,오소리,1
2016,논산천안선/호남선,멧돼지,1
2016,중앙선,멧돼지,1
2016,순천완주선,너구리,1
2016,순천완주선,수달,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,노루,1
2016,통영대전선/중부선,너구리,1
2016,중앙선,멧토끼,1
2016,경부선,고라니,1
2016,부산포항선,너구리,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,2
2016,중앙선,개,1
2016,영동선,고라니,1
2016,호남선의 지선,멧돼지,1
2016,중앙선,멧돼지,1
2016,통영대전선/중부선,멧돼지,1
2016,중앙선,고라니,1
2016,당진대전선,수달,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,논산천안선/호남선,멧돼지,1
2016,논산천안선/호남선,멧돼지,1
2016,광주대구선,멧돼지,1
2016,중앙선,너구리,1
2016,익산장수선,고라니,1
2016,영동선,고라니,2
2016,경부선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,광주대구선,멧돼지,1
2016,순천완주선,오소리,1
2016,당진대전선,고라니,1
2016,영동선,고라니,1
2016,중앙선,오소리,1
2016,익산장수선,멧돼지,1
2016,논산천안선/호남선,고라니,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,중앙선,고라니,2
2016,중앙선,멧돼지,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,중앙선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,논산천안선/호남선,멧돼지,1
2016,영동선,오소리,1
2016,호남선의 지선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,당진대전선,고라니,3
2016,동해선,고라니,1
2016,익산장수선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,중앙선,고라니,3
2016,통영대전선/중부선,고라니,1
2016,통영대전선/중부선,멧토끼,1
2016,중부내륙선,고라니,1
2016,영동선,멧돼지,1
2016,경부선,고라니,1
2016,논산천안선/호남선,멧돼지,1
2016,당진대전선,너구리,1
2016,중앙선,멧돼지,1
2016,익산장수선,고라니,1
2016,영동선,노루,2
2016,통영대전선/중부선,너구리,1
2016,중앙선,고라니,2
2016,논산천안선/호남선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,논산천안선/호남선,멧돼지,1
2016,영동선,고라니,2
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,고창담양선,고라니,1
2016,당진대전선,고라니,1
2016,동해선,고라니,1
2016,남해선(영암순천),멧돼지,1
2016,익산장수선,고라니,1
2016,논산천안선/호남선,고라니,1
2016,고창담양선,고라니,1
2016,순천완주선,고라니,1
2016,중앙선,고라니,2
2016,동해선,고라니,1
2016,영동선,고라니,2
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,영동선,오소리,1
2016,중앙선,고라니,1
2016,순천완주선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,서천공주선,고라니,1
2016,논산천안선/호남선,멧돼지,1
2016,중부내륙선,멧돼지,1
2016,중앙선,고라니,2
2016,중앙선,멧돼지,1
2016,중앙선,멧돼지,1
2016,순천완주선,고라니,1
2016,당진대전선,고라니,1
2016,영동선,고라니,1
2016,순천완주선,고라니,1
2016,경부선,고라니,2
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,남해선(영암순천),멧돼지,1
2016,중앙선,고라니,1
2016,중앙선,멧돼지,1
2016,호남선의 지선,고라니,1
2016,당진대전선,고라니,1
2016,호남선의 지선,멧돼지,1
2016,중앙선,고라니,1
2016,중앙선,너구리,1
2016,호남선의 지선,고라니,1
2016,영동선,고라니,1
2016,중앙선,멧토끼,1
2016,중앙선,고라니,1
2016,중앙선,고라니,2
2016,호남선의 지선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,호남선의 지선,고라니,1
2016,익산장수선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,통영대전선/중부선,너구리,1
2016,호남선의 지선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,오소리,1
2016,당진대전선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,동해선,고라니,3
2016,당진대전선,고라니,1
2016,당진대전선,너구리,1
2016,중앙선,멧돼지,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,2
2016,통영대전선/중부선,고라니,1
2016,중앙선,멧돼지,1
2016,고창담양선,고라니,1
2016,경부선,고라니,1
2016,당진대전선,고라니,1
2016,중앙선,고라니,2
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,당진대전선,고라니,1
2016,통영대전선/중부선,멧돼지,1
2016,논산천안선/호남선,고라니,1
2016,순천완주선,고라니,1
2016,당진대전선,고라니,1
2016,당진대전선,삵,1
2016,서천공주선,고라니,1
2016,당진대전선,고라니,1
2016,당진대전선,고라니,2
2016,중부내륙선,고라니,1
2016,중앙선,고라니,1
2016,동해선,고라니,1
2016,당진대전선,고라니,2
2016,영동선,고라니,1
2016,중앙선,고라니,1
2016,대전남부순환선,고라니,1
2016,당진대전선,고라니,2
2016,영동선,고라니,1
2016,중앙선,고라니,1
2016,서천공주선,고라니,1
2016,서천공주선,고라니,1
2016,서천공주선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,중앙선,고라니,1
2016,광주대구선,고라니,1
2016,당진대전선,고라니,1
2016,동해선,고라니,1
2016,중앙선,고라니,1
2016,중앙선,멧토끼,1
2016,동해선,고라니,1
2016,호남선의 지선,고라니,1
2016,중앙선,고라니,2
2016,당진대전선,고라니,1
2016,중앙선,고라니,1
2016,통영대전선/중부선,고라니,1
2016,동해선,고라니,1
2016,고창담양선,고라니,1
2016,당진대전선,고라니,1
2016,중부내륙선,고라니,1
2017,경부선,멧돼지,1
2017,상주영덕선,고라니,1
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,경부선,고라니,1
2017,상주영덕선,고라니,1
2017,통영대전선/중부선,고라니,2
2017,평택제천선,고라니,1
2017,중부내륙선,고라니,1
2017,상주영덕선,너구리,1
2017,상주영덕선,멧토끼,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,너구리,1
2017,중부내륙선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,영동선,고라니,1
2017,서천공주선,고라니,1
2017,서천공주선,고라니,1
2017,대구포항선,고라니,1
2017,중앙선,고라니,1
2017,동해선,고라니,2
2017,당진대전선,고라니,1
2017,서해안선,매,1
2017,대구포항선,고라니,1
2017,상주영덕선,고라니,1
2017,당진대전선,너구리,1
2017,서천공주선,고라니,1
2017,동해선,고라니,1
2017,청주상주선,고라니,1
2017,청주상주선,고라니,1
2017,동해선,고라니,1
2017,경부선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,논산천안선/호남선,고라니,1
2017,당진대전선,고라니,1
2017,중앙선,고라니,1
2017,영동선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,청주상주선,고라니,1
2017,중부내륙선,개,1
2017,중부내륙선,고라니,1
2017,경부선,고라니,1
2017,통영대전선/중부선,너구리,1
2017,당진대전선,고라니,1
2017,서해안선,고라니,1
2017,중앙선,고라니,1
2017,대구포항선,고라니,1
2017,동해선,멧토끼,1
2017,서천공주선,고라니,1
2017,상주영덕선,멧토끼,2
2017,통영대전선/중부선,고라니,1
2017,논산천안선/호남선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,동해선,멧토끼,1
2017,청주상주선,고라니,1
2017,청주상주선,고라니,1
2017,통영대전선/중부선,삵,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,중부내륙선,고라니,1
2017,상주영덕선,멧돼지,1
2017,당진대전선,고라니,1
2017,서해안선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,중앙선,고라니,1
2017,대구포항선,고라니,1
2017,서해안선,멧돼지,1
2017,서해안선,고라니,1
2017,중앙선,고라니,1
2017,논산천안선/호남선,멧돼지,1
2017,동해선,고라니,1
2017,동해선,고라니,1
2017,중부내륙선의 지선,고라니,1
2017,평택제천선,고라니,1
2017,서해안선,너구리,1
2017,중앙선,고라니,1
2017,동해선,고라니,1
2017,동해선,삵,1
2017,광주대구선,고라니,1
2017,상주영덕선,오소리,1
2017,제2중부선,너구리,2
2017,중부내륙선,오소리,2
2017,당진대전선,고라니,1
2017,동해선,고라니,1
2017,영동선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,중앙선,멧토끼,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,평택제천선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,대전남부순환선,고라니,1
2017,청주상주선,고라니,1
2017,평택제천선,고라니,1
2017,중앙선,고라니,1
2017,서천공주선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,노루,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,멧토끼,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,1
2017,동해선,고라니,2
2017,논산천안선/호남선,고라니,1
2017,경부선,고라니,2
2017,동해선,고라니,1
2017,순천완주선,고라니,1
2017,대전남부순환선,고라니,1
2017,중부내륙선의 지선,멧돼지,1
2017,순천완주선,고라니,1
2017,당진대전선,고라니,1
2017,중부내륙선,고라니,1
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,1
2017,청주상주선,고라니,1
2017,제2중부선,고라니,1
2017,청주상주선,고라니,2
2017,영동선,고라니,2
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,서천공주선,고라니,1
2017,중앙선,멧돼지,1
2017,영동선,고라니,1
2017,서해안선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,동해선,고라니,1
2017,남해선(순천부산),고라니,1
2017,청주상주선,너구리,1
2017,중앙선,너구리,1
2017,동해선,너구리,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,서해안선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,광주대구선,고라니,1
2017,당진대전선,고라니,1
2017,중부내륙선,고라니,1
2017,남해선(순천부산),고라니,1
2017,대구포항선,고라니,5
2017,당진대전선,고라니,1
2017,중부내륙선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,2
2017,서해안선,고라니,1
2017,남해선(영암순천),고라니,1
2017,청주상주선,고라니,1
2017,중앙선,고라니,1
2017,서해안선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,2
2017,영동선,고라니,1
2017,중앙선,멧돼지,1
2017,청주상주선,고라니,1
2017,평택제천선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,1
2017,경부선,고라니,1
2017,광주대구선,고라니,2
2017,청주상주선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,너구리,1
2017,동해선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,2
2017,중앙선,고라니,1
2017,당진대전선,고라니,3
2017,당진대전선,너구리,1
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,2
2017,당진대전선,고라니,1
2017,순천완주선,고라니,1
2017,중앙선,고라니,2
2017,중앙선,오소리,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,경부선,고라니,1
2017,남해선(순천부산),고라니,1
2017,대구포항선,고라니,1
2017,상주영덕선,너구리,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,2
2017,중앙선,고라니,1
2017,동해선,고라니,2
2017,당진대전선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,서천공주선,고라니,1
2017,당진대전선,고라니,1
2017,당진대전선,너구리,1
2017,통영대전선/중부선,고라니,1
2017,통영대전선/중부선,너구리,1
2017,동해선,고라니,1
2017,경부선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,2
2017,당진대전선,고라니,4
2017,통영대전선/중부선,고라니,1
2017,제2중부선,고라니,1
2017,영동선,고라니,2
2017,중앙선,고라니,2
2017,동해선,고라니,1
2017,광주대구선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,1
2017,중앙선,고라니,1
2017,당진대전선,고라니,2
2017,중부내륙선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,3
2017,통영대전선/중부선,고라니,1
2017,통영대전선/중부선,오소리,1
2017,제2중부선,고라니,1
2017,평택제천선,고라니,1
2017,중앙선,고라니,1
2017,동해선,,1
2017,서해안선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,2
2017,중부내륙선,고라니,1
2017,영동선,고라니,2
2017,당진대전선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,영동선,멧돼지,1
2017,통영대전선/중부선,고라니,1
2017,서천공주선,고라니,1
2017,당진대전선,고라니,1
2017,제2중부선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,서천공주선,고라니,1
2017,경부선,고라니,1
2017,순천완주선,고라니,2
2017,당진대전선,고라니,5
2017,중부내륙선,고라니,1
2017,영동선,고라니,3
2017,경부선,고라니,1
2017,서해안선,고라니,1
2017,대구포항선,고라니,1
2017,순천완주선,고라니,2
2017,청주상주선,고라니,1
2017,당진대전선,고라니,3
2017,통영대전선/중부선,고라니,2
2017,중부내륙선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,2
2017,중앙선,고라니,1
2017,동해선,너구리,1
2017,서천공주선,고라니,1
2017,당진대전선,고라니,1
2017,순천완주선,고라니,1
2017,상주영덕선,고라니,1
2017,청주상주선,고라니,5
2017,당진대전선,고라니,2
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,경부선,고라니,1
2017,대구포항선,고라니,1
2017,순천완주선,고라니,2
2017,상주영덕선,고라니,1
2017,청주상주선,고라니,1
2017,청주상주선,멧돼지,1
2017,당진대전선,고라니,5
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,동해선,고라니,1
2017,서해안선,고라니,1
2017,대구포항선,고라니,1
2017,청주상주선,멧돼지,1
2017,당진대전선,고라니,3
2017,통영대전선/중부선,고라니,1
2017,영동선,멧돼지,1
2017,중앙선,고라니,1
2017,동해선,고라니,2
2017,경부선,고라니,1
2017,당진대전선,고라니,2
2017,중부내륙선,고라니,1
2017,영동선,멧돼지,1
2017,중앙선,고라니,1
2017,동해선,고라니,2
2017,경부선,고라니,1
2017,서해안선,고라니,1
2017,대구포항선,고라니,1
2017,상주영덕선,고라니,1
2017,당진대전선,고라니,5
2017,영동선,고라니,1
2017,동해선,고라니,1
2017,중부내륙선의 지선,고라니,1
2017,남해선(영암순천),고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,1
2017,상주영덕선,고라니,1
2017,당진대전선,고라니,1
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,3
2017,동해선,고라니,1
2017,서해안선,고라니,1
2017,청주상주선,고라니,1
2017,당진대전선,고라니,2
2017,중부내륙선,고라니,2
2017,영동선,고라니,1
2017,중앙선,고라니,3
2017,경부선,고라니,1
2017,경부선,고라니,1
2017,당진대전선,고라니,1
2017,경부선,고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,4
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,2
2017,영동선,고라니,1
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,대구포항선,고라니,1
2017,논산천안선/호남선,고라니,1
2017,당진대전선,고라니,1
2017,당진대전선,멧돼지,1
2017,통영대전선/중부선,고라니,2
2017,통영대전선/중부선,오소리,1
2017,중앙선,고라니,1
2017,동해선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,4
2017,동해선,고라니,1
2017,당진대전선,고라니,1
2017,광주대구선,고라니,1
2017,대구포항선,고라니,1
2017,논산천안선/호남선,고라니,1
2017,청주상주선,노루,1
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,서해안선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,2
2017,청주상주선,고라니,1
2017,당진대전선,고라니,5
2017,중부내륙선,고라니,1
2017,영동선,고라니,3
2017,영동선,너구리,1
2017,중앙선,고라니,1
2017,동해선,고라니,1
2017,당진대전선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,영동선,,1
2017,서천공주선,고라니,1
2017,서천공주선,고라니,1
2017,당진대전선,고라니,1
2017,당진대전선,너구리,1
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,2
2017,서천공주선,고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,2
2017,당진대전선,너구리,1
2017,통영대전선/중부선,고라니,3
2017,중부내륙선,고라니,2
2017,중앙선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,2
2017,당진대전선,고라니,4
2017,통영대전선/중부선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,영동선,고라니,1
2017,중앙선,고라니,3
2017,서천공주선,고라니,1
2017,대구포항선,고라니,6
2017,순천완주선,고라니,1
2017,당진대전선,고라니,3
2017,영동선,고라니,1
2017,중앙선,고라니,1
2017,당진대전선,고라니,5
2017,중앙선,고라니,3
2017,경부선,고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,중앙선,고라니,1
2017,당진대전선,고라니,2
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,서해안선,고라니,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,1
2017,당진대전선,오소리,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,4
2017,대구포항선,고라니,1
2017,중부내륙선,고라니,2
2017,중앙선,고라니,1
2017,동해선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,1
2017,경부선,고라니,1
2017,서해안선,고라니,1
2017,경부선,고라니,1
2017,경부선,고라니,1
2017,서천공주선,고라니,1
2017,경부선,멧돼지,1
2017,서해안선,고라니,1
2017,순천완주선,고라니,1
2017,서천공주선,고라니,1
2017,서천공주선,멧돼지,1
2017,서해안선,고라니,1
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,4
2017,당진대전선,고라니,2
2017,통영대전선/중부선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,1
2017,서해안선,고라니,1
2017,서천공주선,고라니,1
2017,대구포항선,고라니,1
2017,통영대전선/중부선,고라니,3
2017,순천완주선,고라니,1
2017,중앙선,고라니,1
2017,경부선,고라니,1
2017,상주영덕선,고라니,1
2017,당진대전선,고라니,2
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,중앙선,고라니,6
2017,서천공주선,고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,1
2017,통영대전선/중부선,고라니,1
2017,제2중부선,고라니,1
2017,중부내륙선,고라니,1
2017,서천공주선,고라니,1
2017,서해안선,고라니,1
2017,서해안선,고라니,1
2017,대구포항선,고라니,1
2017,당진대전선,고라니,2
2017,당진대전선,너구리,1
2017,제2중부선,고라니,1
2017,평택제천선,고라니,1
2017,중부내륙선의 지선,고라니,1
2017,남해선(순천부산),고라니,1
